rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_category
506779,395023,mobile,ended,5.0,
507519,306450,connect,ended,28.0,
507758,208207,mobile,ended,-25.0,
508087,311437,mobile,ended,-29.0,
509753,399936,mobile,ended,-113.0,
510743,375586,mobile,ended,-6.0,
513383,245338,mobile,ended,-1.0,
516821,357975,mobile,canceled,canceled,Annulé
518090,353292,mobile,ended,17.0,
518203,397095,mobile,ended,-31.0,
518975,350502,connect,ended,51.0,
519328,385783,mobile,ended,-4.0,
519985,333865,mobile,ended,88.0,
520192,328263,mobile,ended,146.0,
521013,190171,mobile,ended,-50.0,
522396,295067,mobile,ended,2.0,
522678,377805,mobile,ended,179.0,
523400,347873,connect,ended,108.0,
523516,167490,mobile,canceled,canceled,Annulé
524338,167490,mobile,ended,13.0,
525244,403648,mobile,ended,-33.0,
525338,324197,mobile,ended,19.0,
525388,203060,mobile,ended,41.0,
525959,177313,connect,ended,28.0,
526519,397642,mobile,ended,35.0,
526686,276923,mobile,canceled,canceled,Annulé
527199,388767,mobile,ended,-79.0,
527898,337198,mobile,ended,30.0,
528440,399489,mobile,ended,2.0,
528506,392142,mobile,ended,31.0,
528977,393908,mobile,canceled,canceled,Annulé
529332,406559,mobile,ended,-45.0,
530029,403275,connect,ended,-8.0,
530686,378616,mobile,ended,42.0,
531152,406310,mobile,ended,34.0,
531483,341184,mobile,ended,-13.0,
531551,379018,mobile,ended,-31.0,
531745,294327,connect,ended,6.0,
531842,348293,connect,ended,-117.0,
531936,404583,mobile,canceled,canceled,Annulé
532681,334190,connect,canceled,canceled,Annulé
532816,300724,mobile,ended,-7.0,
532877,338864,mobile,ended,-56.0,
533230,391325,mobile,ended,-47.0,
533279,307470,mobile,ended,4.0,
533622,407383,mobile,ended,12.0,
533626,358723,mobile,ended,42.0,
533972,374989,mobile,ended,-25.0,
534042,334922,mobile,ended,9.0,
534218,380748,mobile,ended,-13.0,
534319,325139,mobile,ended,-77.0,
534393,393148,mobile,ended,25.0,
534517,393018,mobile,canceled,canceled,Annulé
534537,407875,mobile,ended,-13.0,
534556,273591,mobile,ended,-49.0,
534581,352476,mobile,ended,10.0,
534595,404420,mobile,ended,2.0,
534787,365710,mobile,ended,-107.0,
534802,407614,mobile,ended,96.0,
534863,206019,mobile,ended,-85.0,
535091,369339,mobile,ended,-50.0,
535135,319608,mobile,ended,9.0,
535271,385238,mobile,canceled,canceled,Annulé
535339,298429,connect,ended,87.0,
535671,402851,mobile,canceled,canceled,Annulé
535972,393514,mobile,ended,7.0,
536032,301750,mobile,ended,26.0,
536259,270022,mobile,ended,-38.0,
536404,340579,connect,ended,8.0,
536759,313602,connect,ended,-116.0,
536764,387431,mobile,ended,58.0,
536969,384479,mobile,ended,-29.0,
537032,390898,mobile,ended,104.0,
537099,397992,mobile,ended,15.0,
537215,313048,mobile,ended,-13.0,
537259,400158,mobile,ended,208.0,
537400,337219,connect,ended,1.0,
537657,402528,connect,ended,89.0,
537759,400371,mobile,canceled,canceled,Annulé
537837,362802,mobile,ended,-14.0,
538010,312078,connect,ended,10.0,
538022,407318,mobile,ended,-81.0,
538036,330856,mobile,ended,182.0,
538136,175289,connect,ended,6.0,
538420,402674,mobile,ended,126.0,
538482,367632,connect,ended,-114.0,
519547,363280,mobile,ended,73.0,
520260,197523,mobile,ended,8.0,
520712,382389,mobile,ended,-91.0,
521176,351030,mobile,ended,44.0,
521757,376353,mobile,canceled,canceled,Annulé
521876,374081,connect,canceled,canceled,Annulé
521981,404862,mobile,canceled,canceled,Annulé
523600,350149,mobile,ended,124.0,
524661,375553,mobile,ended,-58.0,
524948,404688,mobile,ended,8.0,
525136,374881,mobile,ended,78.0,
525150,393908,mobile,ended,49.0,
526428,270022,mobile,canceled,canceled,Annulé
526460,388895,mobile,ended,-13.0,
527226,321582,mobile,ended,97.0,
528088,383110,connect,canceled,canceled,Annulé
528120,406143,mobile,canceled,canceled,Annulé
528333,395790,mobile,ended,-1.0,
529379,379092,mobile,ended,20.0,
530025,289681,mobile,ended,76.0,
530175,248247,mobile,ended,48.0,
530570,407199,mobile,ended,31.0,
530899,396046,mobile,ended,62.0,
531225,371133,mobile,canceled,canceled,Annulé
531621,189889,mobile,ended,60.0,
531695,391174,mobile,ended,203.0,
531719,278935,connect,ended,35.0,
531735,269922,mobile,ended,-23.0,
532016,314107,connect,ended,-58.0,
532031,313432,mobile,ended,62.0,
532317,404219,mobile,ended,-159.0,
532361,389451,mobile,ended,4.0,
532441,300377,mobile,ended,21.0,
532757,317387,mobile,ended,4.0,
532794,338947,connect,ended,-1.0,
533951,310571,mobile,ended,57.0,
533992,373232,mobile,ended,38.0,
534064,374993,mobile,canceled,canceled,Annulé
534367,243595,connect,canceled,canceled,Annulé
534650,388559,mobile,ended,38.0,
534655,365710,mobile,ended,-11.0,
534662,359992,mobile,ended,25.0,
534932,184620,mobile,ended,151.0,
535020,351319,mobile,ended,28.0,
535424,327806,mobile,ended,16.0,
535450,365575,mobile,ended,29.0,
535606,381841,mobile,canceled,canceled,Annulé
535618,368132,mobile,ended,-40.0,
535985,361580,mobile,ended,3.0,
536139,386413,connect,ended,-51.0,
536166,408957,mobile,ended,-34.0,
536302,270495,mobile,ended,-126.0,
536359,316317,mobile,canceled,canceled,Annulé
536413,364869,mobile,ended,11.0,
536729,278499,mobile,ended,-124.0,
536842,213941,mobile,ended,16.0,
536875,381352,mobile,ended,-84.0,
536948,397466,mobile,ended,11.0,
537166,297064,mobile,ended,66.0,
537245,198687,mobile,ended,-169.0,
537335,329422,mobile,ended,-47.0,
537723,350702,mobile,ended,48.0,
537841,265664,connect,ended,186.0,
537861,406995,mobile,ended,38.0,
537876,354299,mobile,ended,58.0,
538126,409514,mobile,canceled,canceled,Annulé
538151,188698,mobile,ended,41.0,
538192,366071,mobile,ended,-64.0,
538272,372468,mobile,canceled,canceled,Annulé
538304,398045,mobile,ended,-53.0,
538561,317118,mobile,ended,28.0,
538639,383540,mobile,ended,38.0,
538684,392813,mobile,canceled,canceled,Annulé
538740,357530,connect,canceled,canceled,Annulé
538781,409441,mobile,canceled,canceled,Annulé
538858,352393,connect,ended,22.0,
538987,391882,connect,ended,-40.0,
539021,409750,mobile,ended,-100.0,
539087,332480,mobile,ended,7.0,
539090,398105,mobile,ended,-24.0,
539101,169247,mobile,ended,-47.0,
539190,377926,mobile,canceled,canceled,Annulé
539215,385026,mobile,canceled,canceled,Annulé
539234,364411,mobile,ended,-17.0,
539256,370312,mobile,ended,88.0,
538158,355788,mobile,canceled,canceled,Annulé
538171,408131,mobile,canceled,canceled,Annulé
538339,308796,mobile,ended,-17.0,
538380,368776,mobile,ended,-114.0,
538585,337266,connect,ended,54.0,
538674,303506,mobile,ended,33.0,
538697,323056,mobile,ended,-78.0,
538739,389648,mobile,canceled,canceled,Annulé
538906,334190,connect,canceled,canceled,Annulé
539052,347781,mobile,ended,-6.0,
539193,386986,mobile,ended,-50.0,
539293,353535,mobile,ended,8.0,
539482,371010,mobile,ended,217.0,
539496,213557,mobile,ended,67.0,
539615,288973,mobile,ended,-6.0,
539618,297119,mobile,ended,101.0,
539732,291389,mobile,ended,43.0,
539780,316656,mobile,ended,-44.0,
539819,396575,mobile,ended,128.0,
539827,351514,mobile,ended,-125.0,
539892,344530,mobile,canceled,canceled,Annulé
540021,349049,mobile,ended,72.0,
540081,313432,mobile,ended,108.0,
540092,377316,mobile,ended,131.0,
540200,290256,mobile,canceled,canceled,Annulé
540222,360474,connect,ended,71.0,
540665,398086,mobile,ended,6.0,
540780,287693,mobile,ended,8.0,
540924,374809,connect,ended,2.0,
540942,325695,mobile,ended,2.0,
541065,341037,connect,ended,4.0,
541132,382236,mobile,ended,-3.0,
541227,366838,mobile,ended,-33.0,
541287,406528,mobile,ended,-79.0,
541340,341105,mobile,ended,-79.0,
541389,319225,connect,canceled,canceled,Annulé
541486,300505,connect,ended,12.0,
541501,355533,mobile,ended,51.0,
541535,385642,mobile,ended,-21.0,
541562,355787,mobile,canceled,canceled,Annulé
541585,382353,mobile,ended,-20.0,
541603,301301,connect,canceled,canceled,Annulé
541672,353324,mobile,ended,19.0,
541839,208090,mobile,canceled,canceled,Annulé
541880,384245,mobile,ended,13.0,
541978,364913,mobile,canceled,canceled,Annulé
542079,214058,mobile,canceled,canceled,Annulé
542140,257153,mobile,canceled,canceled,Annulé
542152,384193,connect,canceled,canceled,Annulé
542193,370797,mobile,ended,-147.0,
542284,349528,mobile,ended,41.0,
542299,409406,mobile,ended,12.0,
542320,377924,mobile,canceled,canceled,Annulé
542391,325291,mobile,ended,-54.0,
542401,410393,mobile,ended,7.0,
542519,356106,connect,ended,27.0,
542671,338940,mobile,ended,6.0,
542691,277440,mobile,canceled,canceled,Annulé
542767,330318,mobile,ended,-9.0,
542784,355787,mobile,canceled,canceled,Annulé
542888,351586,mobile,ended,54.0,
543011,159250,mobile,ended,8.0,
543232,286034,mobile,ended,8.0,
543249,408566,mobile,ended,-79.0,
543369,351393,connect,ended,69.0,
543395,291856,connect,ended,-34.0,
543618,381684,mobile,ended,10.0,
543625,366071,mobile,ended,2.0,
543637,364907,connect,canceled,canceled,Annulé
543921,409298,mobile,ended,-9.0,
544050,354015,mobile,ended,-94.0,
544051,404346,mobile,ended,5.0,
544139,325329,mobile,ended,3.0,
544229,365315,connect,canceled,canceled,Annulé
544290,404542,mobile,ended,27.0,
544473,378931,mobile,ended,-4.0,
544511,306484,mobile,ended,60.0,
544561,311437,mobile,ended,92.0,
544634,401077,mobile,ended,124.0,
544679,339215,mobile,ended,51.0,
544738,290316,mobile,ended,102.0,
544747,370190,mobile,ended,16.0,
544807,195057,mobile,ended,56.0,
544893,361467,mobile,ended,28.0,
544990,309912,mobile,ended,-47.0,
545055,387753,connect,ended,11.0,
545082,352535,mobile,ended,2.0,
538549,266608,mobile,canceled,canceled,Annulé
538552,366981,connect,canceled,canceled,Annulé
538758,292319,connect,ended,-58.0,
538800,192463,connect,ended,50.0,
538829,302172,mobile,ended,50.0,
538888,316667,mobile,ended,14.0,
539163,365551,mobile,ended,-32.0,
539179,311265,mobile,ended,41.0,
539201,226227,mobile,canceled,canceled,Annulé
539328,333407,mobile,ended,-107.0,
539522,381053,mobile,canceled,canceled,Annulé
539551,384040,connect,ended,-1.0,
539554,409235,mobile,ended,-56.0,
539570,409734,mobile,canceled,canceled,Annulé
539760,216148,connect,ended,194.0,
539785,281341,mobile,ended,-6.0,
539802,342564,mobile,ended,-3.0,
540022,320824,connect,ended,106.0,
540052,306343,mobile,ended,1.0,
540179,319579,mobile,ended,99.0,
540189,395769,mobile,ended,51.0,
540215,194340,connect,canceled,canceled,Annulé
540230,349259,mobile,ended,194.0,
540252,272724,mobile,canceled,canceled,Annulé
540469,334569,mobile,ended,-4.0,
540530,404070,mobile,canceled,canceled,Annulé
540653,395955,mobile,ended,6.0,
540729,223592,mobile,ended,-14.0,
540748,393845,mobile,ended,130.0,
540919,292870,mobile,ended,7.0,
541271,398676,mobile,ended,55.0,
541441,245636,mobile,ended,-24.0,
541560,307501,mobile,ended,-6.0,
541583,304538,mobile,ended,-25.0,
541765,404346,mobile,ended,-18.0,
541777,389671,mobile,canceled,canceled,Annulé
541790,410401,mobile,ended,15.0,
541791,404129,connect,canceled,canceled,Annulé
541809,318463,mobile,ended,-3.0,
542080,376642,mobile,ended,-90.0,
542111,357875,mobile,ended,-14.0,
542133,408680,mobile,ended,-37.0,
542206,321582,mobile,canceled,canceled,Annulé
542275,393847,mobile,ended,28.0,
542293,401462,mobile,canceled,canceled,Annulé
542594,352248,mobile,ended,14.0,
542807,300610,mobile,canceled,canceled,Annulé
542864,373024,mobile,ended,7.0,
542908,402103,mobile,canceled,canceled,Annulé
542976,404743,mobile,ended,-32.0,
543010,374169,connect,ended,42.0,
543040,397466,mobile,ended,69.0,
543056,392088,mobile,ended,116.0,
543062,405211,mobile,ended,64.0,
543108,376574,mobile,ended,23.0,
543147,314564,mobile,canceled,canceled,Annulé
543185,359828,mobile,ended,-26.0,
543282,408927,mobile,ended,-83.0,
543334,366010,mobile,ended,102.0,
543509,382700,mobile,ended,78.0,
543513,404130,connect,ended,-82.0,
543591,220877,connect,ended,6.0,
543629,385128,mobile,ended,72.0,
543651,374785,mobile,ended,12.0,
543757,385011,connect,ended,49.0,
543822,362101,mobile,ended,-7.0,
543866,406999,mobile,ended,14.0,
543889,403863,mobile,ended,5.0,
543896,410323,mobile,canceled,canceled,Annulé
543998,392932,mobile,canceled,canceled,Annulé
544010,383949,mobile,ended,103.0,
544117,394272,mobile,ended,-104.0,
544238,260794,mobile,canceled,canceled,Annulé
544318,362255,mobile,ended,-78.0,
544345,342719,mobile,canceled,canceled,Annulé
544538,251062,mobile,ended,13.0,
544549,397392,mobile,canceled,canceled,Annulé
544792,214635,connect,ended,40.0,
544983,323762,mobile,canceled,canceled,Annulé
545001,276502,mobile,ended,29.0,
545003,407389,mobile,canceled,canceled,Annulé
545110,324940,mobile,ended,-104.0,
545116,203060,mobile,ended,-7.0,
545128,224133,mobile,ended,-20.0,
545190,382771,mobile,ended,20.0,
545204,409750,mobile,ended,-50.0,
545208,381104,mobile,ended,153.0,
539304,258416,mobile,canceled,canceled,Annulé
539321,384000,mobile,ended,-45.0,
539356,348293,connect,canceled,canceled,Annulé
539377,370997,connect,canceled,canceled,Annulé
539422,356673,mobile,ended,92.0,
539479,406143,mobile,canceled,canceled,Annulé
539535,316512,mobile,ended,8.0,
539614,376901,connect,ended,12.0,
539714,286034,mobile,ended,-66.0,
539731,406495,mobile,ended,-45.0,
539743,335341,mobile,ended,55.0,
539836,357612,mobile,ended,-39.0,
539840,403292,mobile,canceled,canceled,Annulé
539893,376677,connect,canceled,canceled,Annulé
539915,314455,mobile,canceled,canceled,Annulé
539987,383110,connect,ended,76.0,
540068,389447,mobile,ended,-6.0,
540183,386306,mobile,ended,77.0,
540314,372011,mobile,ended,5.0,
540344,261686,mobile,ended,-136.0,
540358,330954,mobile,ended,-24.0,
540428,394875,mobile,ended,6.0,
540451,279800,mobile,ended,-19.0,
540472,196909,mobile,ended,23.0,
540574,408117,mobile,ended,0.0,
540634,395023,mobile,ended,39.0,
540651,387499,mobile,canceled,canceled,Annulé
540687,357253,mobile,ended,79.0,
540745,378410,mobile,ended,73.0,
540855,335276,connect,ended,29.0,
540885,294883,mobile,ended,18.0,
540892,402677,mobile,ended,205.0,
541198,393044,mobile,ended,96.0,
541246,293910,mobile,canceled,canceled,Annulé
541386,301750,mobile,ended,64.0,
541702,192179,connect,ended,13.0,
541711,356681,mobile,ended,-7.0,
541756,229646,mobile,ended,205.0,
541763,393373,mobile,ended,20.0,
541768,365635,connect,canceled,canceled,Annulé
541831,393107,mobile,ended,-30.0,
542052,406897,mobile,ended,4.0,
542103,275256,mobile,ended,103.0,
542124,408561,mobile,ended,-19.0,
542128,246829,mobile,ended,-35.0,
542195,366076,mobile,canceled,canceled,Annulé
542233,310990,mobile,ended,36.0,
542250,225602,mobile,ended,-29.0,
542254,176220,connect,ended,-11.0,
542263,376605,connect,ended,-59.0,
542369,258416,mobile,ended,-115.0,
542399,400945,mobile,ended,-144.0,
542536,350769,mobile,ended,-111.0,
542639,322842,mobile,ended,4.0,
543072,220982,connect,ended,122.0,
543112,278641,mobile,ended,-5.0,
543250,248539,mobile,canceled,canceled,Annulé
543259,374809,connect,ended,-5.0,
543274,317378,connect,ended,-135.0,
543358,362595,mobile,ended,13.0,
543519,405075,mobile,canceled,canceled,Annulé
543531,188162,mobile,ended,20.0,
543546,284716,mobile,ended,33.0,
543634,335276,connect,canceled,canceled,Annulé
543731,310219,connect,ended,-42.0,
543755,228923,mobile,ended,37.0,
543763,410656,mobile,ended,58.0,
543783,251815,connect,ended,-27.0,
544107,262089,mobile,ended,126.0,
544169,382444,mobile,ended,5.0,
544245,293910,mobile,ended,-43.0,
544251,317770,connect,ended,-44.0,
544303,368343,mobile,ended,85.0,
544373,344254,connect,ended,-77.0,
544374,371007,mobile,ended,-109.0,
544400,392088,mobile,ended,-1.0,
544466,276865,mobile,ended,9.0,
544476,359257,mobile,ended,-15.0,
544529,317613,mobile,ended,101.0,
544573,409581,mobile,ended,6.0,
544725,409543,mobile,ended,26.0,
544765,259231,mobile,ended,31.0,
544869,381437,mobile,ended,82.0,
545139,402143,mobile,ended,-23.0,
545149,408639,mobile,ended,37.0,
545152,392479,mobile,ended,-48.0,
545177,390509,connect,ended,72.0,
545612,340112,mobile,ended,89.0,
545634,380497,mobile,ended,-155.0,
545709,375421,connect,ended,13.0,
545831,214635,connect,ended,11.0,
545940,351660,connect,canceled,canceled,Annulé
545960,390039,mobile,canceled,canceled,Annulé
546122,406082,mobile,ended,0.0,
546151,384407,mobile,ended,167.0,
546406,310518,mobile,ended,-8.0,
546480,371031,mobile,canceled,canceled,Annulé
546507,282666,mobile,canceled,canceled,Annulé
546587,386784,mobile,ended,-6.0,
546588,273281,connect,ended,4.0,
546608,334220,mobile,ended,-89.0,
546653,327336,mobile,ended,-77.0,
546671,353274,mobile,ended,-178.0,
546721,348482,connect,ended,-130.0,
546722,398020,mobile,ended,-22.0,
505561,267619,mobile,ended,16.0,
506817,362765,mobile,ended,-12.0,
509309,289383,mobile,canceled,canceled,Annulé
509729,331903,mobile,ended,19.0,
510675,398002,mobile,ended,146.0,
511671,400139,mobile,ended,-4.0,
511719,402858,mobile,ended,71.0,
512682,159533,connect,ended,-125.0,
514820,329757,mobile,ended,22.0,
518200,398377,mobile,ended,-85.0,
519385,294141,mobile,ended,-60.0,
519394,296021,connect,canceled,canceled,Annulé
519538,166965,mobile,canceled,canceled,Annulé
520485,304392,connect,canceled,canceled,Annulé
520538,405185,mobile,ended,-10.0,
520936,222277,mobile,ended,136.0,
521740,388596,mobile,ended,-83.0,
523342,405036,mobile,canceled,canceled,Annulé
524564,378847,mobile,canceled,canceled,Annulé
525239,305574,mobile,ended,78.0,
525399,385073,mobile,ended,49.0,
525573,406413,mobile,ended,15.0,
525705,387353,mobile,ended,-47.0,
525929,294637,mobile,ended,26.0,
525934,371952,mobile,ended,187.0,
526018,371539,connect,ended,27.0,
526111,377781,mobile,ended,-2.0,
528289,328016,mobile,ended,-172.0,
528614,371031,mobile,canceled,canceled,Annulé
528799,380413,mobile,ended,131.0,
528947,265989,mobile,ended,65.0,
529001,405571,mobile,ended,14.0,
529155,375273,mobile,ended,-75.0,
530111,385174,mobile,ended,96.0,
530405,368367,mobile,canceled,canceled,Annulé
530468,251054,mobile,ended,137.0,
530575,382444,mobile,ended,-12.0,
530711,289798,mobile,ended,-50.0,
531744,330591,mobile,ended,-71.0,
532610,383481,mobile,ended,-6.0,
